Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
1,1,0,2.0,1,0,1,1,1,1
1,2,0,0.1,1,0,0,1,1,1
1,3,0,2.0,0,0,1,0,1,1
1,4,0,2.0,0,0,1,0,1,1
1,6,0,2.0,0,0,1,0,1,1
1,7,0,2.0,1,0,1,1,1,1
1,8,0,1.0,1,0,1,1,1,1
1,9,-15,1.0,1,-1,0,1,1,1
1,10,9,1.0,1,1,1,1,1,1
1,11,-15,2.0,0,-1,0,0,1,1
1,12,-15,1.0,1,-1,1,1,1,1
1,13,9,2.0,1,1,1,1,1,1
1,14,-15,1.0,1,-1,1,1,1,1
1,16,-15,2.0,1,-1,1,1,1,1
1,18,0,1.0,0,0,0,0,1,1
1,19,-15,0.1,1,-1,0,1,1,1
1,20,-15,0.1,1,-1,0,1,1,1
1,21,-15,1.0,0,-1,0,0,1,1
1,22,9,0.1,1,1,0,1,1,1
1,23,9,2.0,1,1,1,1,1,1
1,24,0,0.1,0,0,0,0,1,1
1,25,0,2.0,1,0,1,1,1,1
1,26,9,2.0,0,1,1,0,1,1
1,27,-15,0.1,0,-1,0,0,1,1
1,28,9,2.0,1,1,1,1,1,1
1,29,0,0.1,0,0,0,0,1,1
1,30,-15,2.0,0,-1,1,0,1,1
1,31,-15,0.1,1,-1,0,1,1,1
1,32,-15,1.0,1,-1,1,1,1,1
1,34,9,1.0,1,1,0,1,1,1
1,36,9,1.0,1,1,1,1,1,1
1,37,-15,2.0,1,-1,1,1,1,1
1,38,-15,1.0,1,-1,1,1,1,1
1,39,-15,1.0,0,-1,1,0,1,1
1,41,9,2.0,0,1,1,0,1,1
1,44,9,0.1,0,1,0,0,1,1
1,45,-15,0.1,0,-1,0,0,1,1
1,46,9,1.0,1,1,1,1,1,1
1,47,-15,2.0,1,-1,1,1,1,1
1,52,9,1.0,1,1,1,1,1,1
1,53,-15,0.1,1,-1,0,1,1,1
1,54,0,0.1,0,0,0,0,1,1
1,55,9,0.1,1,1,0,1,1,1
1,56,9,2.0,0,1,0,0,1,1
1,57,9,0.1,1,1,0,1,1,1
1,58,9,1.0,1,1,1,1,1,1
1,59,0,1.0,1,0,1,1,1,1
1,61,9,1.0,0,1,1,0,1,1
1,62,9,0.1,0,1,0,0,1,1
1,63,9,0.1,0,1,0,0,1,1
1,64,-15,0.1,0,-1,0,0,1,1
1,66,9,0.1,1,1,0,1,1,1
1,67,-15,0.1,1,-1,0,1,1,1
1,68,9,1.0,0,1,0,0,1,1
1,69,0,0.1,1,0,0,1,1,1
1,70,-15,1.0,1,-1,1,1,1,1
1,71,0,1.0,0,0,1,0,1,1
1,72,0,2.0,1,0,1,1,1,1
1,73,9,2.0,1,1,1,1,1,1
1,74,0,1.0,1,0,1,1,1,1
1,75,-15,2.0,0,-1,1,0,1,1
1,77,-15,0.1,0,-1,0,0,1,1
1,78,-15,0.1,1,-1,0,1,1,1
1,79,9,1.0,0,1,0,0,1,1
1,80,0,2.0,0,0,1,0,1,1
1,81,0,2.0,0,0,1,0,1,1
1,82,-15,2.0,0,-1,1,0,1,1
1,83,9,2.0,0,1,1,0,1,1
1,84,-15,1.0,1,-1,0,1,1,1
1,85,0,0.1,1,0,0,1,1,1
1,86,9,0.1,1,1,0,1,1,1
1,87,0,2.0,1,0,1,1,1,1
1,88,9,2.0,0,1,1,0,1,1
1,90,-15,0.1,0,-1,0,0,1,1
1,91,-15,1.0,0,-1,1,0,1,1
1,92,0,1.0,1,0,1,1,1,1
1,93,-15,2.0,1,-1,1,1,1,1
1,95,9,0.1,0,1,0,0,1,1
1,96,9,1.0,1,1,1,1,1,1
1,97,0,2.0,0,0,1,0,1,1
1,98,-15,2.0,0,-1,1,0,1,1
1,99,9,1.0,1,1,1,1,1,1
1,100,9,0.1,1,1,0,1,1,1
1,101,0,0.1,0,0,0,0,1,1
1,102,9,0.1,0,1,0,0,1,1
1,103,-15,1.0,0,-1,0,0,1,1
1,104,0,2.0,1,0,1,1,1,1
1,105,9,1.0,0,1,1,0,1,1
1,106,-15,2.0,1,-1,1,1,1,1
1,108,0,2.0,0,0,1,0,1,1
1,109,0,1.0,0,0,1,0,1,1
1,110,0,1.0,0,0,1,0,1,1
1,111,9,2.0,1,1,1,1,1,1
1,112,-15,0.1,0,-1,0,0,1,1
1,113,-15,0.1,1,-1,0,1,1,1
1,114,-15,2.0,1,-1,1,1,1,1
1,116,-15,1.0,0,-1,1,0,1,1
1,117,0,2.0,0,0,0,0,1,1
1,118,9,0.1,1,1,0,1,1,1
1,120,0,1.0,1,0,1,1,1,1
1,121,-15,1.0,0,-1,1,0,1,1
1,122,9,1.0,0,1,0,0,1,1
1,123,9,1.0,0,1,1,0,1,1
1,124,9,1.0,0,1,0,0,1,1
1,125,9,0.1,1,1,0,1,1,1
1,126,-15,2.0,1,-1,1,1,1,1
1,127,0,1.0,0,0,1,0,1,1
1,129,-15,2.0,1,-1,1,1,1,1
1,130,9,2.0,0,1,1,0,1,1
1,131,9,2.0,1,1,1,1,1,1
1,132,0,1.0,0,0,0,0,1,1
1,133,9,2.0,0,1,1,0,1,1
1,134,0,2.0,1,0,1,1,1,1
1,135,9,1.0,1,1,1,1,1,1
1,136,-15,2.0,0,-1,1,0,1,1
1,137,-15,2.0,0,-1,1,0,1,1
1,138,9,0.1,1,1,0,1,1,1
1,139,0,1.0,1,0,1,1,1,1
1,140,9,2.0,1,1,1,1,1,1
1,141,-15,2.0,0,-1,0,0,1,1
1,142,0,1.0,0,0,1,0,1,1
1,143,-15,2.0,0,-1,1,0,1,1
1,144,9,2.0,1,1,1,1,1,1
1,145,9,2.0,1,1,1,1,1,1
1,146,9,1.0,0,1,1,0,1,1
1,147,-15,2.0,1,-1,1,1,1,1
1,148,9,0.1,1,1,0,1,1,1
1,149,9,1.0,0,1,0,0,1,1
1,150,0,1.0,1,0,0,1,1,1
1,151,0,1.0,1,0,1,1,1,1
1,152,0,2.0,1,0,1,1,1,1
1,153,-15,1.0,1,-1,1,1,1,1
1,154,-15,1.0,1,-1,0,1,1,1
1,155,9,0.1,0,1,0,0,1,1
1,156,0,1.0,0,0,1,0,1,1
1,157,0,0.1,1,0,0,1,1,1
1,158,-15,0.1,0,-1,0,0,1,1
1,159,0,0.1,1,0,0,1,1,1
1,160,9,2.0,1,1,0,1,1,1
1,161,0,0.1,1,0,0,1,1,1
1,162,-15,1.0,0,-1,1,0,1,1
1,163,0,2.0,0,0,0,0,1,1
1,164,9,0.1,0,1,0,0,1,1
1,165,9,2.0,0,1,1,0,1,1
1,166,-15,2.0,0,-1,1,0,1,1
1,167,9,0.1,0,1,0,0,1,1
1,170,9,1.0,1,1,1,1,1,1
1,171,9,0.1,0,1,0,0,1,1
1,172,0,0.1,1,0,1,1,1,1
1,173,9,0.1,0,1,0,0,1,1
1,174,9,2.0,0,1,1,0,1,1
1,175,9,2.0,0,1,1,0,1,1
1,176,0,0.1,1,0,0,1,1,1
1,177,-15,0.1,1,-1,0,1,1,1
1,178,-15,1.0,0,-1,1,0,1,1
1,179,0,1.0,1,0,1,1,1,1
2,1,9,1.0,1,1,1,1,1,1
2,2,9,0.1,0,1,0,0,1,1
2,4,0,1.0,1,0,1,1,1,1
2,5,9,0.1,0,1,1,0,1,1
2,6,9,0.1,1,1,1,1,1,1
2,7,9,2.0,1,1,1,1,1,1
2,8,-15,1.0,1,-1,1,1,1,1
2,10,-15,2.0,1,-1,0,1,1,1
2,14,-15,2.0,1,-1,1,1,1,1
2,15,0,0.1,0,0,1,0,1,1
2,18,-15,1.0,1,-1,1,1,1,1
2,19,0,0.1,1,0,1,1,1,1
2,20,-15,1.0,1,-1,1,1,1,1
2,24,-15,0.1,1,-1,1,1,1,1
2,25,-15,1.0,0,-1,1,0,1,1
2,27,0,1.0,1,0,1,1,1,1
2,28,-15,2.0,1,-1,1,1,1,1
2,29,9,2.0,1,1,1,1,1,1
2,30,0,2.0,1,0,1,1,1,1
2,31,-15,1.0,1,-1,1,1,1,1
2,33,9,1.0,0,1,1,0,1,1
2,34,0,2.0,0,0,1,0,1,1
2,37,0,0.1,1,0,1,1,1,1
2,38,0,1.0,0,0,1,0,1,1
2,39,9,0.1,0,1,1,0,1,1
2,40,-15,0.1,1,-1,1,1,1,1
2,41,-15,2.0,0,-1,1,0,1,1
2,42,9,0.1,1,1,1,1,1,1
2,43,-15,1.0,1,-1,1,1,1,1
2,44,0,0.1,1,0,1,1,1,1
2,45,0,1.0,0,0,1,0,1,1
2,46,0,1.0,0,0,1,0,1,1
2,48,0,1.0,0,0,1,0,1,1
2,49,9,1.0,1,1,1,1,1,1
2,50,-15,0.1,1,-1,1,1,1,1
2,51,9,2.0,1,1,1,1,1,1
2,52,9,0.1,1,1,1,1,1,1
2,53,0,2.0,1,0,1,1,1,1
2,54,0,2.0,0,0,1,0,1,1
2,55,0,0.1,1,0,1,1,1,1
2,56,-15,1.0,1,-1,1,1,1,1
2,57,-15,1.0,0,-1,1,0,1,1
2,58,-15,1.0,0,-1,1,0,1,1
2,61,-15,2.0,1,-1,1,1,1,1
2,62,-15,1.0,0,-1,1,0,1,1
2,63,-15,2.0,0,-1,1,0,1,1
2,64,0,2.0,0,0,1,0,1,1
2,65,9,1.0,0,1,1,0,1,1
2,66,-15,2.0,1,-1,1,1,1,1
2,67,9,1.0,1,1,1,1,1,1
2,68,-15,2.0,1,-1,1,1,1,1
2,69,-15,2.0,0,-1,1,0,1,1
2,70,9,1.0,1,1,1,1,1,1
2,71,-15,2.0,0,-1,1,0,1,1
2,72,9,1.0,1,1,1,1,1,1
2,73,0,0.1,0,0,1,0,1,1
2,74,9,1.0,0,1,1,0,1,1
2,75,9,1.0,1,1,1,1,1,1
2,76,9,2.0,0,1,1,0,1,1
2,77,-15,2.0,1,-1,1,1,1,1
2,78,0,2.0,1,0,1,1,1,1
2,79,9,2.0,1,1,1,1,1,1
2,80,-15,1.0,0,-1,1,0,1,1
2,81,-15,2.0,1,-1,1,1,1,1
2,83,0,2.0,0,0,1,0,1,1
2,84,9,2.0,0,1,1,0,1,1
2,86,9,0.1,0,1,1,0,1,1
2,87,0,0.1,1,0,1,1,1,1
2,88,0,0.1,0,0,1,0,1,1
2,89,-15,1.0,0,-1,1,0,1,1
2,91,0,0.1,1,0,1,1,1,1
2,92,-15,1.0,1,-1,1,1,1,1
2,93,-15,0.1,1,-1,1,1,1,1
2,95,9,2.0,0,1,1,0,1,1
2,96,0,0.1,0,0,1,0,1,1
2,98,9,0.1,1,1,1,1,1,1
2,99,9,1.0,1,1,1,1,1,1
2,100,0,2.0,0,0,1,0,1,1
2,101,9,1.0,0,1,1,0,1,1
2,102,9,1.0,0,1,1,0,1,1
2,103,0,0.1,1,0,1,1,1,1
2,104,9,1.0,0,1,1,0,1,1
2,105,0,1.0,1,0,1,1,1,1
2,106,0,0.1,0,0,1,0,1,1
2,107,9,2.0,0,1,1,0,1,1
2,108,0,0.1,0,0,1,0,1,1
2,109,-15,2.0,1,-1,1,1,1,1
2,110,0,1.0,0,0,1,0,1,1
2,111,9,2.0,0,1,1,0,1,1
2,112,0,1.0,1,0,1,1,1,1
2,113,-15,2.0,0,-1,1,0,1,1
2,115,9,0.1,0,1,1,0,1,1
2,116,9,2.0,1,1,1,1,1,1
2,117,0,2.0,0,0,1,0,1,1
2,118,0,0.1,0,0,1,0,1,1
2,119,-15,2.0,0,-1,1,0,1,1
2,120,9,0.1,0,1,1,0,1,1
2,121,9,1.0,0,1,1,0,1,1
2,122,0,0.1,1,0,1,1,1,1
2,123,-15,0.1,0,-1,1,0,1,1
2,124,9,2.0,1,1,1,1,1,1
2,126,-15,1.0,1,-1,1,1,1,1
2,127,9,1.0,0,1,1,0,1,1
2,128,0,2.0,1,0,1,1,1,1
2,129,-15,2.0,1,-1,1,1,1,1
2,130,0,2.0,0,0,1,0,1,1
2,131,0,0.1,0,0,1,0,1,1
2,132,0,2.0,1,0,1,1,1,1
2,133,-15,2.0,0,-1,1,0,1,1
2,134,9,2.0,0,1,1,0,1,1
2,135,0,1.0,0,0,1,0,1,1
2,136,-15,1.0,1,-1,1,1,1,1
2,137,9,0.1,0,1,1,0,1,1
2,138,9,1.0,0,1,1,0,1,1
2,139,9,0.1,1,1,1,1,1,1
2,141,9,2.0,0,1,1,0,1,1
2,142,0,0.1,0,0,1,0,1,1
2,143,9,2.0,0,1,1,0,1,1
2,144,9,1.0,1,1,1,1,1,1
2,145,-15,2.0,0,-1,1,0,1,1
2,146,9,1.0,1,1,1,1,1,1
2,147,0,1.0,1,0,1,1,1,1
2,148,0,2.0,0,0,1,0,1,1
2,149,0,2.0,1,0,1,1,1,1
2,150,0,2.0,0,0,1,0,1,1
2,151,9,1.0,1,1,1,1,1,1
2,152,9,2.0,1,1,1,1,1,1
2,153,-15,0.1,0,-1,1,0,1,1
2,154,0,1.0,0,0,1,0,1,1
2,155,0,1.0,0,0,1,0,1,1
2,156,9,2.0,0,1,1,0,1,1
2,158,9,0.1,0,1,1,0,1,1
2,159,0,1.0,1,0,1,1,1,1
2,160,-15,0.1,1,-1,1,1,1,1
2,161,9,0.1,1,1,1,1,1,1
2,162,0,1.0,1,0,1,1,1,1
2,163,-15,0.1,0,-1,1,0,1,1
2,164,0,1.0,1,0,1,1,1,1
2,165,-15,1.0,1,-1,1,1,1,1
2,166,9,0.1,1,1,1,1,1,1
2,168,-15,1.0,0,-1,1,0,1,1
2,169,-15,0.1,0,-1,1,0,1,1
2,171,0,1.0,0,0,1,0,1,1
2,172,9,2.0,1,1,1,1,1,1
2,173,9,2.0,0,1,1,0,1,1
2,174,0,2.0,1,0,1,1,1,1
2,175,9,2.0,1,1,1,1,1,1
2,176,-15,1.0,0,-1,1,0,1,1
2,177,9,2.0,1,1,1,1,1,1
2,178,0,0.1,0,0,1,0,1,1
2,179,-15,2.0,0,-1,1,0,1,1
2,180,0,0.1,1,0,1,1,1,1
3,1,0,2.0,1,0,1,1,1,1
3,2,9,1.0,1,1,0,1,1,1
3,3,9,2.0,0,1,1,0,1,1
3,4,9,2.0,0,1,0,0,1,1
3,5,9,0.1,1,1,0,1,1,1
3,6,-15,1.0,1,-1,0,1,1,1
3,7,0,2.0,0,0,0,0,1,1
3,8,0,1.0,0,0,0,0,1,1
3,9,9,1.0,1,1,0,1,1,1
3,10,-15,1.0,1,-1,1,1,1,1
3,11,-15,1.0,1,-1,0,1,1,1
3,12,9,0.1,1,1,0,1,1,1
3,13,9,2.0,1,1,0,1,1,1
3,14,0,2.0,1,0,0,1,1,1
3,15,0,0.1,1,0,1,1,1,1
3,16,-15,2.0,1,-1,1,1,1,1
3,17,9,2.0,1,1,1,1,1,1
3,18,0,0.1,1,0,1,1,1,1
3,19,9,2.0,1,1,1,1,1,1
3,20,-15,2.0,1,-1,1,1,1,1
3,21,9,0.1,0,1,0,0,1,1
3,22,-15,0.1,1,-1,0,1,1,1
3,23,0,1.0,0,0,0,0,1,1
3,24,9,2.0,0,1,1,0,1,1
3,25,0,2.0,0,0,1,0,1,1
3,26,0,1.0,0,0,1,0,1,1
3,27,-15,1.0,1,-1,1,1,1,1
3,30,9,1.0,0,1,1,0,1,1
3,31,-15,0.1,1,-1,0,1,1,1
3,34,9,1.0,0,1,1,0,1,1
3,35,0,1.0,1,0,0,1,1,1
3,36,0,2.0,1,0,1,1,1,1
3,37,9,1.0,1,1,1,1,1,1
3,38,0,0.1,0,0,1,0,1,1
3,39,9,1.0,1,1,1,1,1,1
3,40,-15,0.1,0,-1,0,0,1,1
3,41,-15,0.1,0,-1,0,0,1,1
3,42,9,1.0,0,1,1,0,1,1
3,43,9,1.0,1,1,1,1,1,1
3,44,9,0.1,1,1,0,1,1,1
3,45,0,2.0,0,0,1,0,1,1
3,46,9,1.0,0,1,1,0,1,1
3,47,-15,1.0,1,-1,1,1,1,1
3,48,0,1.0,1,0,1,1,1,1
3,49,0,0.1,0,0,0,0,1,1
3,50,-15,2.0,0,-1,1,0,1,1
3,51,0,0.1,0,0,1,0,1,1
3,52,9,2.0,1,1,1,1,1,1
3,53,-15,0.1,1,-1,0,1,1,1
3,54,-15,2.0,1,-1,1,1,1,1
3,55,0,0.1,0,0,0,0,1,1
3,56,9,0.1,1,1,0,1,1,1
3,57,0,0.1,0,0,1,0,1,1
3,58,-15,1.0,1,-1,1,1,1,1
3,59,9,0.1,0,1,0,0,1,1
3,60,9,0.1,1,1,0,1,1,1
3,61,0,1.0,0,0,0,0,1,1
3,62,0,2.0,0,0,1,0,1,1
3,63,0,2.0,1,0,0,1,1,1
3,64,0,2.0,1,0,1,1,1,1
3,65,0,0.1,1,0,1,1,1,1
3,66,9,2.0,1,1,1,1,1,1
3,67,-15,2.0,0,-1,1,0,1,1
3,68,9,1.0,1,1,1,1,1,1
3,69,-15,0.1,1,-1,0,1,1,1
3,70,-15,0.1,0,-1,0,0,1,1
3,71,9,1.0,1,1,1,1,1,1
3,72,9,2.0,1,1,1,1,1,1
3,73,-15,0.1,0,-1,0,0,1,1
3,74,-15,2.0,0,-1,1,0,1,1
3,75,-15,2.0,0,-1,1,0,1,1
3,76,0,2.0,0,0,1,0,1,1
3,77,0,1.0,0,0,1,0,1,1
3,78,-15,1.0,0,-1,1,0,1,1
3,79,9,0.1,1,1,0,1,1,1
3,81,9,1.0,0,1,1,0,1,1
3,82,-15,2.0,1,-1,1,1,1,1
3,83,-15,0.1,1,-1,0,1,1,1
3,84,9,0.1,0,1,0,0,1,1
3,85,0,0.1,1,0,1,1,1,1
3,86,-15,2.0,0,-1,1,0,1,1
3,87,0,0.1,1,0,1,1,1,1
3,88,0,0.1,0,0,1,0,1,1
3,89,9,0.1,1,1,0,1,1,1
3,90,0,1.0,0,0,1,0,1,1
3,91,9,1.0,1,1,1,1,1,1
3,92,-15,1.0,0,-1,1,0,1,1
3,93,9,2.0,0,1,1,0,1,1
3,94,0,0.1,0,0,1,0,1,1
3,95,9,0.1,0,1,0,0,1,1
3,96,0,1.0,1,0,1,1,1,1
3,97,0,0.1,1,0,1,1,1,1
3,98,0,1.0,1,0,1,1,1,1
3,99,0,1.0,1,0,1,1,1,1
3,100,9,2.0,0,1,1,0,1,1
3,101,9,2.0,0,1,1,0,1,1
3,102,-15,0.1,1,-1,0,1,1,1
3,103,-15,0.1,0,-1,0,0,1,1
3,104,9,2.0,1,1,1,1,1,1
3,105,9,1.0,0,1,1,0,1,1
3,106,9,2.0,1,1,1,1,1,1
3,107,-15,2.0,1,-1,1,1,1,1
3,109,0,0.1,0,0,1,0,1,1
3,110,9,0.1,1,1,0,1,1,1
3,111,0,0.1,0,0,1,0,1,1
3,112,9,0.1,0,1,0,0,1,1
3,113,-15,1.0,1,-1,1,1,1,1
3,114,9,1.0,0,1,1,0,1,1
3,115,0,1.0,0,0,0,0,1,1
3,116,9,2.0,1,1,1,1,1,1
3,117,0,0.1,1,0,1,1,1,1
3,118,0,1.0,0,0,1,0,1,1
3,119,0,2.0,1,0,1,1,1,1
3,120,-15,0.1,1,-1,0,1,1,1
3,121,9,1.0,0,1,1,0,1,1
3,122,-15,2.0,1,-1,1,1,1,1
3,123,-15,1.0,0,-1,1,0,1,1
3,124,0,1.0,1,0,1,1,1,1
3,125,9,0.1,0,1,0,0,1,1
3,126,-15,1.0,1,-1,1,1,1,1
3,128,9,0.1,0,1,1,0,1,1
3,130,9,1.0,1,1,1,1,1,1
3,131,0,1.0,0,0,1,0,1,1
3,132,-15,1.0,0,-1,1,0,1,1
3,134,9,2.0,0,1,1,0,1,1
3,135,0,2.0,0,0,1,0,1,1
3,136,-15,2.0,1,-1,1,1,1,1
3,137,9,2.0,0,1,1,0,1,1
3,138,9,0.1,0,1,0,0,1,1
3,139,0,2.0,0,0,1,0,1,1
3,140,9,2.0,0,1,1,0,1,1
3,141,0,0.1,1,0,1,1,1,1
3,142,0,2.0,1,0,1,1,1,1
3,143,0,2.0,0,0,1,0,1,1
3,144,9,1.0,0,1,1,0,1,1
3,145,-15,1.0,1,-1,1,1,1,1
3,146,9,1.0,1,1,1,1,1,1
3,147,-15,1.0,1,-1,1,1,1,1
3,148,0,0.1,1,0,1,1,1,1
3,149,-15,1.0,0,-1,1,0,1,1
3,150,0,2.0,0,0,1,0,1,1
3,151,-15,2.0,1,-1,1,1,1,1
3,153,-15,2.0,0,-1,1,0,1,1
3,154,-15,2.0,0,-1,1,0,1,1
3,155,9,2.0,0,1,1,0,1,1
3,156,0,2.0,1,0,1,1,1,1
3,158,-15,2.0,0,-1,1,0,1,1
3,159,9,1.0,0,1,1,0,1,1
3,160,9,0.1,1,1,0,1,1,1
3,161,-15,0.1,0,-1,1,0,1,1
3,162,0,1.0,1,0,0,1,1,1
3,163,-15,0.1,0,-1,0,0,1,1
3,164,-15,1.0,0,-1,1,0,1,1
3,165,-15,2.0,1,-1,1,1,1,1
3,166,0,1.0,1,0,1,1,1,1
3,167,9,0.1,1,1,0,1,1,1
3,168,0,1.0,1,0,1,1,1,1
3,169,-15,0.1,1,-1,0,1,1,1
3,170,9,0.1,0,1,0,0,1,1
3,171,-15,1.0,0,-1,1,0,1,1
3,172,9,2.0,1,1,1,1,1,1
3,173,0,2.0,1,0,1,1,1,1
3,174,0,1.0,1,0,1,1,1,1
3,175,-15,1.0,0,-1,1,0,1,1
3,176,0,1.0,0,0,1,0,1,1
3,177,0,2.0,0,0,1,0,1,1
3,178,0,2.0,1,0,1,1,1,1
3,179,0,0.1,1,0,0,1,1,1
3,180,9,0.1,0,1,0,0,1,1
4,1,-15,0.1,1,-1,1,1,1,1
4,2,-15,0.1,1,-1,1,1,1,1
4,3,0,1.0,0,0,0,0,1,1
4,4,9,2.0,0,1,1,0,1,1
4,5,-15,1.0,0,-1,1,0,1,1
4,7,9,0.1,1,1,1,1,1,1
4,8,-15,1.0,0,-1,1,0,1,1
4,9,9,1.0,1,1,1,1,1,1
4,10,9,1.0,1,1,1,1,1,1
4,11,9,2.0,1,1,1,1,1,1
4,14,-15,2.0,0,-1,1,0,1,1
4,16,0,1.0,0,0,1,0,1,1
4,17,-15,1.0,0,-1,1,0,1,1
4,19,0,1.0,1,0,1,1,1,1
4,20,0,2.0,0,0,1,0,1,1
4,21,9,0.1,1,1,1,1,1,1
4,22,9,1.0,0,1,1,0,1,1
4,23,9,0.1,0,1,1,0,1,1
4,25,-15,2.0,1,-1,1,1,1,1
4,26,0,1.0,1,0,1,1,1,1
4,27,-15,0.1,0,-1,1,0,1,1
4,28,9,2.0,0,1,1,0,1,1
4,29,0,0.1,1,0,1,1,1,1
4,30,9,0.1,1,1,1,1,1,1
4,31,0,2.0,0,0,1,0,1,1
4,32,-15,1.0,1,-1,1,1,1,1
4,33,-15,2.0,0,-1,1,0,1,1
4,34,0,0.1,0,0,1,0,1,1
4,35,-15,2.0,0,-1,1,0,1,1
4,36,-15,2.0,0,-1,1,0,1,1
4,37,9,1.0,0,1,1,0,1,1
4,38,9,2.0,0,1,1,0,1,1
4,39,0,1.0,1,0,1,1,1,1
4,40,9,2.0,0,1,1,0,1,1
4,42,0,0.1,0,0,1,0,1,1
4,43,9,2.0,0,1,1,0,1,1
4,44,-15,0.1,0,-1,1,0,1,1
4,45,-15,2.0,0,-1,1,0,1,1
4,49,9,1.0,1,1,1,1,1,1
4,50,9,2.0,1,1,1,1,1,1
4,52,-15,1.0,1,-1,1,1,1,1
4,53,-15,0.1,0,-1,1,0,1,1
4,54,9,1.0,1,1,1,1,1,1
4,55,-15,1.0,1,-1,1,1,1,1
4,56,9,0.1,0,1,1,0,1,1
4,57,9,0.1,0,1,1,0,1,1
4,58,9,1.0,1,1,1,1,1,1
4,60,0,2.0,1,0,1,1,1,1
4,61,0,1.0,0,0,1,0,1,1
4,62,9,2.0,1,1,1,1,1,1
4,64,9,2.0,1,1,1,1,1,1
4,67,9,2.0,1,1,1,1,1,1
4,69,9,2.0,1,1,1,1,1,1
4,70,0,2.0,0,0,1,0,1,1
4,72,0,0.1,1,0,1,1,1,1
4,73,-15,1.0,0,-1,1,0,1,1
4,74,0,1.0,1,0,1,1,1,1
4,75,9,2.0,1,1,1,1,1,1
4,76,-15,1.0,0,-1,1,0,1,1
4,77,9,2.0,1,1,1,1,1,1
4,79,9,2.0,0,1,1,0,1,1
4,80,0,0.1,0,0,1,0,1,1
4,81,9,0.1,1,1,1,1,1,1
4,82,9,0.1,1,1,1,1,1,1
4,83,9,1.0,0,1,1,0,1,1
4,84,-15,1.0,1,-1,1,1,1,1
4,88,0,1.0,1,0,1,1,1,1
4,89,0,1.0,0,0,1,0,1,1
4,91,9,1.0,0,1,1,0,1,1
4,92,-15,2.0,1,-1,1,1,1,1
4,93,0,1.0,0,0,1,0,1,1
4,94,9,1.0,1,1,1,1,1,1
4,95,9,0.1,0,1,1,0,1,1
4,97,0,2.0,1,0,1,1,1,1
4,98,9,1.0,0,1,1,0,1,1
4,99,0,0.1,0,0,1,0,1,1
4,101,-15,2.0,1,-1,1,1,1,1
4,102,0,0.1,1,0,1,1,1,1
4,104,9,2.0,0,1,1,0,1,1
4,105,-15,2.0,0,-1,1,0,1,1
4,107,9,1.0,0,1,1,0,1,1
4,108,0,0.1,1,0,1,1,1,1
4,109,0,1.0,0,0,1,0,1,1
4,110,9,2.0,1,1,1,1,1,1
4,111,-15,1.0,0,-1,1,0,1,1
4,112,0,2.0,0,0,1,0,1,1
4,113,9,1.0,1,1,1,1,1,1
4,114,9,1.0,0,1,1,0,1,1
4,115,9,1.0,1,1,1,1,1,1
4,116,0,2.0,1,0,1,1,1,1
4,117,-15,1.0,1,-1,1,1,1,1
4,118,9,2.0,0,1,1,0,1,1
4,119,-15,2.0,0,-1,1,0,1,1
4,120,-15,2.0,1,-1,1,1,1,1
4,122,-15,2.0,0,-1,1,0,1,1
4,123,0,0.1,1,0,1,1,1,1
4,124,9,1.0,1,1,1,1,1,1
4,125,0,0.1,0,0,1,0,1,1
4,126,-15,2.0,1,-1,1,1,1,1
4,128,0,2.0,1,0,1,1,1,1
4,129,-15,1.0,1,-1,1,1,1,1
4,130,9,0.1,1,1,1,1,1,1
4,131,9,1.0,0,1,1,0,1,1
4,132,0,1.0,0,0,1,0,1,1
4,133,9,0.1,0,1,1,0,1,1
4,134,9,2.0,0,1,1,0,1,1
4,136,0,2.0,0,0,1,0,1,1
4,137,0,0.1,1,0,1,1,1,1
4,138,0,2.0,1,0,1,1,1,1
4,139,9,1.0,0,1,1,0,1,1
4,140,0,2.0,1,0,1,1,1,1
4,141,-15,2.0,1,-1,1,1,1,1
4,142,-15,1.0,0,-1,1,0,1,1
4,143,-15,2.0,1,-1,1,1,1,1
4,144,0,0.1,0,0,1,0,1,1
4,145,9,0.1,1,1,1,1,1,1
4,146,0,1.0,0,0,1,0,1,1
4,147,0,1.0,0,0,1,0,1,1
4,148,-15,1.0,0,-1,1,0,1,1
4,150,0,2.0,0,0,1,0,1,1
4,151,-15,2.0,1,-1,1,1,1,1
4,152,0,1.0,1,0,1,1,1,1
4,153,0,2.0,1,0,1,1,1,1
4,154,-15,1.0,1,-1,1,1,1,1
4,155,9,1.0,1,1,1,1,1,1
4,156,-15,0.1,1,-1,1,1,1,1
4,157,0,0.1,0,0,1,0,1,1
4,158,-15,2.0,0,-1,1,0,1,1
4,159,0,0.1,1,0,1,1,1,1
4,161,9,1.0,0,1,1,0,1,1
4,162,0,1.0,1,0,1,1,1,1
4,163,0,2.0,0,0,1,0,1,1
4,164,0,0.1,0,0,1,0,1,1
4,165,0,1.0,1,0,1,1,1,1
4,166,9,0.1,0,1,1,0,1,1
4,167,-15,1.0,1,-1,1,1,1,1
4,168,-15,1.0,1,-1,1,1,1,1
4,169,-15,2.0,0,-1,1,0,1,1
4,170,0,2.0,1,0,1,1,1,1
